,u,i,ts,label,idx
18680,85,2,1361174669.0,1,18681
18681,2544,2083,1361191513.0,3,18682
18682,16,2904,1361192171.0,1,18683
18683,2544,3012,1361194479.0,1,18684
18684,1816,2760,1361199828.0,2,18685
18685,2760,1816,1361199848.0,2,18686
18686,2544,2997,1361205506.0,1,18687
18687,2997,2544,1361205691.0,2,18688
18688,2670,2998,1361210344.0,1,18689
18689,2998,2670,1361210350.0,1,18690
18690,1371,889,1361216260.0,3,18691
18691,2239,1675,1361216539.0,3,18692
18692,2544,2999,1361217186.0,1,18693
18693,2999,2544,1361217380.0,1,18694
18694,2995,2902,1361217702.0,1,18695
18695,2995,889,1361217715.0,1,18696
18696,1535,1619,1361218639.0,2,18697
18697,1619,1535,1361218704.0,2,18698
18698,889,2902,1361219747.0,1,18699
18699,1675,2213,1361220437.0,1,18700
18700,2213,1675,1361220585.0,1,18701
18701,889,1371,1361222829.0,1,18702
18702,16,3002,1361229449.0,1,18703
18703,2304,3001,1361231944.0,3,18704
18704,3000,2304,1361238844.0,4,18705
18705,2902,889,1361242119.0,2,18706
18706,2927,1422,1361243602.0,1,18707
18707,1422,2927,1361243788.0,1,18708
18708,2277,3001,1361246502.0,1,18709
18709,3001,2277,1361246542.0,1,18710
18710,1340,1422,1361248219.0,1,18711
18711,2083,1422,1361248622.0,1,18712
18712,1422,2083,1361248914.0,1,18713
18713,1876,2954,1361249700.0,2,18714
18714,2544,2971,1361253863.0,4,18715
18715,3002,16,1361263141.0,1,18716
18716,16,3003,1361264895.0,1,18717
18717,3003,16,1361265164.0,1,18718
18718,2927,5186,1361267675.0,-10,18719
18719,2083,5186,1361269562.0,-3,18720
18720,1619,5186,1361270464.0,-8,18721
18721,1177,5186,1361271121.0,-10,18722
18722,2996,5186,1361271237.0,-10,18723
18723,1357,2954,1361273568.0,1,18724
18724,2954,1357,1361273755.0,2,18725
18725,3004,3005,1361275389.0,1,18726
18726,3005,3004,1361275469.0,1,18727
18727,2392,1878,1361275538.0,1,18728
18728,3005,3006,1361276092.0,1,18729
18729,3004,3006,1361276225.0,1,18730
18730,3006,3005,1361277007.0,1,18731
18731,3006,3004,1361277161.0,1,18732
18732,3005,2998,1361283087.0,1,18733
18733,3007,3006,1361283538.0,1,18734
18734,2298,3024,1361284071.0,1,18735
18735,3006,3007,1361284096.0,2,18736
18736,2,1072,1361284724.0,1,18737
18737,2998,3005,1361285819.0,1,18738
18738,2392,2872,1361288071.0,1,18739
18739,2872,2392,1361288075.0,1,18740
18740,1451,1477,1361297690.0,1,18741
18741,1477,1451,1361297750.0,1,18742
18742,3007,510,1361305413.0,1,18743
18743,510,2397,1361308821.0,2,18744
18744,2392,2167,1361311695.0,1,18745
18745,2167,2392,1361311701.0,3,18746
18746,2304,2947,1361313405.0,3,18747
18747,2304,3009,1361313544.0,1,18748
18748,2947,2304,1361313547.0,3,18749
18749,2304,3008,1361313761.0,1,18750
18750,3008,2304,1361313935.0,2,18751
18751,3009,2304,1361314290.0,5,18752
18752,3009,16,1361314438.0,5,18753
18753,2304,3010,1361316062.0,3,18754
18754,3010,2304,1361316123.0,3,18755
18755,2298,5197,1361320918.0,1,18756
18756,2544,3011,1361329606.0,2,18757
18757,3011,2544,1361329754.0,2,18758
18758,2277,2971,1361335895.0,1,18759
18759,2971,2277,1361335947.0,1,18760
18760,4,1440,1361343252.0,1,18761
18761,1440,4,1361343283.0,1,18762
18762,3012,3013,1361365160.0,5,18763
18763,3013,3012,1361366074.0,5,18764
18764,2816,2544,1361374376.0,1,18765
18765,2544,2816,1361374380.0,1,18766
18766,2392,313,1361378853.0,1,18767
18767,2670,3014,1361383787.0,1,18768
18768,3014,2670,1361383803.0,3,18769
18769,3014,3016,1361383934.0,1,18770
18770,3014,1724,1361383966.0,1,18771
18771,16,2918,1361385513.0,1,18772
18772,2918,16,1361385560.0,5,18773
18773,3015,1601,1361390516.0,3,18774
18774,2544,2963,1361392303.0,2,18775
18775,2963,16,1361393537.0,1,18776
18776,2392,2065,1361393617.0,1,18777
18777,2065,2392,1361393628.0,1,18778
18778,626,1602,1361395500.0,1,18779
18779,2544,1587,1361396756.0,2,18780
18780,3016,3014,1361398929.0,1,18781
18781,2544,2991,1361399513.0,-10,18782
18782,2397,2849,1361405039.0,2,18783
18783,2304,3017,1361408804.0,1,18784
18784,3017,2304,1361408836.0,1,18785
18785,243,2043,1361411538.0,5,18786
18786,2133,2890,1361412382.0,1,18787
18787,2890,2133,1361412448.0,1,18788
18788,1451,1758,1361412489.0,1,18789
18789,2816,2890,1361420609.0,1,18790
18790,2890,2816,1361420821.0,1,18791
18791,2890,3203,1361420871.0,1,18792
18792,2222,2065,1361421964.0,3,18793
18793,2065,2222,1361422083.0,3,18794
18794,626,889,1361424597.0,5,18795
18795,1758,1451,1361431805.0,1,18796
18796,3012,2544,1361443473.0,2,18797
18797,2927,2,1361463193.0,1,18798
18798,2,2927,1361468204.0,2,18799
18799,3018,2623,1361472014.0,10,18800
18800,2623,3018,1361472040.0,3,18801
18801,889,3013,1361483890.0,1,18802
18802,3013,889,1361483905.0,1,18803
18803,2829,1797,1361484581.0,4,18804
18804,2670,2309,1361484850.0,3,18805
18805,2309,2670,1361484918.0,3,18806
18806,2309,2910,1361484944.0,3,18807
18807,2910,2309,1361485064.0,3,18808
18808,2024,2890,1361486541.0,1,18809
18809,2890,2024,1361487336.0,1,18810
18810,2978,1632,1361490111.0,3,18811
18811,2277,2991,1361497706.0,-10,18812
18812,597,2304,1361498880.0,3,18813
18813,2304,597,1361499384.0,4,18814
18814,597,153,1361499571.0,2,18815
18815,153,597,1361499661.0,2,18816
18816,2304,3019,1361500191.0,4,18817
18817,3019,2304,1361500288.0,4,18818
18818,1440,1619,1361505924.0,3,18819
18819,3020,5198,1361548832.0,1,18820
18820,2024,1297,1361549309.0,1,18821
18821,1297,2024,1361549492.0,1,18822
18822,2544,3021,1361550303.0,3,18823
18823,3021,2544,1361550349.0,3,18824
18824,2985,3022,1361551555.0,2,18825
18825,3022,2985,1361551607.0,2,18826
18826,2951,1440,1361557191.0,1,18827
18827,1440,2951,1361557227.0,1,18828
18828,2519,1619,1361559158.0,2,18829
18829,1619,2519,1361559198.0,2,18830
18830,1145,910,1361559618.0,1,18831
18831,2544,2890,1361563720.0,3,18832
18832,2890,2544,1361563758.0,2,18833
18833,2713,3020,1361567416.0,1,18834
18834,2963,1262,1361572891.0,1,18835
18835,1262,2963,1361572952.0,1,18836
18836,1175,1587,1361576475.0,2,18837
18837,2544,2607,1361578495.0,2,18838
18838,2607,2544,1361578539.0,1,18839
18839,1602,626,1361581439.0,1,18840
18840,1797,2974,1361582820.0,2,18841
18841,2974,1797,1361583035.0,2,18842
18842,2750,2397,1361596598.0,3,18843
18843,2397,2750,1361596632.0,3,18844
18844,1601,2590,1361603461.0,1,18845
18845,2590,1601,1361603557.0,1,18846
18846,3023,16,1361619999.0,2,18847
18847,1247,2681,1361636316.0,1,18848
18848,2681,1247,1361636351.0,1,18849
18849,2421,1619,1361647616.0,1,18850
18850,1619,2421,1361647734.0,1,18851
18851,342,16,1361654557.0,3,18852
18852,1797,626,1361656130.0,-4,18853
18853,1619,1880,1361663809.0,4,18854
18854,1867,1878,1361664541.0,1,18855
18855,1878,1867,1361664546.0,1,18856
18856,3024,3016,1361710990.0,1,18857
18857,3024,4673,1361711054.0,2,18858
18858,3020,2713,1361729585.0,1,18859
18859,1234,2489,1361731647.0,-1,18860
18860,1867,2962,1361743977.0,1,18861
18861,3016,3024,1361745992.0,1,18862
18862,30,2974,1361760178.0,1,18863
18863,2974,30,1361760338.0,2,18864
18864,2902,2890,1361765456.0,1,18865
18865,1297,1867,1361773267.0,1,18866
18866,1867,1297,1361773325.0,1,18867
18867,2,308,1361775787.0,5,18868
18868,308,2,1361775844.0,5,18869
18869,16,2988,1361776333.0,1,18870
18870,16,2998,1361776348.0,1,18871
18871,16,3008,1361776356.0,1,18872
18872,16,5199,1361776364.0,1,18873
18873,16,3046,1361776374.0,1,18874
18874,2853,2397,1361782145.0,2,18875
18875,2998,16,1361795135.0,1,18876
18876,2863,2104,1361808984.0,2,18877
18877,2104,2863,1361812007.0,2,18878
18878,485,2421,1361817358.0,1,18879
18879,2421,485,1361817398.0,1,18880
18880,2304,1946,1361843103.0,2,18881
18881,1946,2304,1361843177.0,2,18882
18882,1923,2964,1361846246.0,1,18883
18883,16,3025,1361864107.0,1,18884
18884,3025,16,1361872095.0,1,18885
18885,2163,3026,1361895052.0,1,18886
18886,3026,2163,1361895068.0,2,18887
18887,2392,1247,1361896023.0,3,18888
18888,1247,2392,1361896280.0,3,18889
18889,3024,2486,1361907482.0,1,18890
18890,2486,3024,1361907564.0,1,18891
18891,2963,2304,1361912039.0,2,18892
18892,2304,2963,1361912158.0,2,18893
18893,2760,3027,1361922076.0,1,18894
18894,3027,2760,1361922214.0,1,18895
18895,3028,3029,1361929036.0,1,18896
18896,3029,3028,1361929507.0,2,18897
18897,1619,3027,1361934509.0,1,18898
18898,3027,1619,1361934780.0,1,18899
18899,1797,889,1361935931.0,8,18900
18900,3030,2892,1361938608.0,3,18901
18901,3027,2304,1361941755.0,2,18902
18902,2304,3027,1361941786.0,2,18903
18903,2681,3031,1361942642.0,1,18904
18904,3031,2681,1361942671.0,1,18905
18905,354,3030,1361943235.0,5,18906
18906,2902,3075,1361953897.0,1,18907
18907,3030,354,1361971203.0,6,18908
18908,1724,2416,1361974662.0,5,18909
18909,2416,1724,1361974753.0,5,18910
18910,2091,1797,1361986345.0,4,18911
18911,30,2681,1361991674.0,2,18912
18912,2681,30,1361991676.0,2,18913
18913,3029,2670,1361994985.0,1,18914
18914,2397,3032,1361999772.0,2,18915
18915,1724,2770,1361999811.0,3,18916
18916,3032,2397,1362000004.0,2,18917
18917,2539,1072,1362001177.0,2,18918
18918,1378,2392,1362001456.0,1,18919
18919,2392,1378,1362001461.0,1,18920
18920,2304,889,1362005626.0,8,18921
18921,2398,1587,1362013120.0,2,18922
18922,1587,2398,1362013254.0,2,18923
18923,1234,2156,1362014991.0,1,18924
18924,1440,3035,1362015795.0,1,18925
18925,3033,3034,1362015876.0,1,18926
18926,3034,3033,1362015928.0,1,18927
18927,3035,1440,1362016035.0,1,18928
18928,2304,3036,1362016073.0,1,18929
18929,3036,2304,1362016128.0,1,18930
18930,2397,2156,1362016135.0,1,18931
18931,2156,2397,1362016682.0,1,18932
18932,2304,2043,1362018363.0,1,18933
18933,2043,2304,1362018468.0,1,18934
18934,2083,3037,1362020988.0,1,18935
18935,2432,3036,1362021047.0,1,18936
18936,2432,2083,1362021097.0,1,18937
18937,3037,2083,1362021169.0,1,18938
18938,1772,85,1362031022.0,10,18939
18939,2083,3038,1362031663.0,2,18940
18940,3038,2083,1362031962.0,2,18941
18941,2503,2083,1362043449.0,1,18942
18942,1724,5200,1362055186.0,2,18943
18943,1430,1587,1362056478.0,2,18944
18944,1587,1430,1362056505.0,2,18945
18945,2982,2926,1362064248.0,4,18946
18946,1177,101,1362064487.0,1,18947
18947,2304,3007,1362064760.0,3,18948
18948,101,1177,1362064769.0,2,18949
18949,2304,1329,1362065545.0,2,18950
18950,1329,2304,1362065570.0,2,18951
18951,2974,2531,1362066288.0,1,18952
18952,2304,2998,1362066786.0,3,18953
18953,2998,2304,1362066807.0,2,18954
18954,889,3039,1362071725.0,2,18955
18955,3039,889,1362071831.0,2,18956
18956,2180,1535,1362075364.0,2,18957
18957,16,2982,1362076539.0,2,18958
18958,2750,2304,1362077466.0,3,18959
18959,3040,1817,1362079464.0,5,18960
18960,1817,1181,1362079506.0,7,18961
18961,1817,1930,1362079890.0,3,18962
18962,1451,1430,1362080594.0,3,18963
18963,1430,2,1362080766.0,5,18964
18964,2304,2750,1362080973.0,3,18965
18965,2,1430,1362080981.0,4,18966
18966,1817,3040,1362081062.0,1,18967
18967,2365,243,1362082498.0,1,18968
18968,1211,1391,1362083310.0,-10,18969
18969,2991,3041,1362083700.0,5,18970
18970,3041,5201,1362083750.0,10,18971
18971,2991,3042,1362084461.0,5,18972
18972,3042,5201,1362084497.0,10,18973
18973,2531,2974,1362084825.0,1,18974
18974,1994,3042,1362085725.0,-10,18975
18975,1994,2991,1362085738.0,-10,18976
18976,1994,3041,1362085757.0,-10,18977
18977,2991,5202,1362087900.0,10,18978
18978,2991,5201,1362087992.0,8,18979
18979,2991,3043,1362088241.0,5,18980
18980,3043,5201,1362088298.0,8,18981
18981,2991,3044,1362088492.0,5,18982
18982,3044,5201,1362088562.0,1,18983
18983,2397,5201,1362089039.0,-10,18984
18984,2991,3045,1362089059.0,5,18985
18985,3045,5201,1362089218.0,8,18986
18986,1994,3045,1362089458.0,-10,18987
18987,1994,3044,1362089466.0,-10,18988
18988,1994,3043,1362089473.0,-10,18989
18989,1994,5202,1362089480.0,-10,18990
18990,2978,3032,1362091869.0,5,18991
18991,3032,2978,1362091945.0,5,18992
18992,1145,2678,1362092515.0,1,18993
18993,2531,2397,1362093445.0,-10,18994
18994,2544,5203,1362096092.0,2,18995
18995,2397,2531,1362096492.0,-10,18996
18996,2890,2104,1362096975.0,1,18997
18997,1994,2962,1362097804.0,-5,18998
18998,1816,1797,1362104281.0,8,18999
18999,1878,2961,1362105237.0,1,19000
19000,2961,1878,1362105398.0,2,19001
19001,2875,1211,1362106161.0,4,19002
19002,2678,1145,1362114004.0,1,19003
19003,2954,2508,1362117734.0,1,19004
19004,2508,2954,1362118427.0,1,19005
19005,2365,5204,1362121376.0,-10,19006
19006,2397,5204,1362122157.0,-10,19007
19007,2481,2580,1362124627.0,1,19008
19008,2580,2481,1362124651.0,1,19009
19009,2987,3075,1362127673.0,1,19010
19010,2926,2982,1362134128.0,4,19011
19011,3046,16,1362135482.0,2,19012
19012,2623,3047,1362142831.0,1,19013
19013,3047,2623,1362143793.0,1,19014
19014,2750,16,1362147504.0,3,19015
19015,2392,2481,1362149465.0,1,19016
19016,2481,2392,1362149481.0,1,19017
19017,3007,2304,1362152155.0,10,19018
19018,1994,2897,1362158508.0,1,19019
19019,2561,1615,1362158813.0,1,19020
19020,1615,2561,1362158833.0,1,19021
19021,2589,462,1362167262.0,1,19022
19022,2984,785,1362171744.0,1,19023
19023,3004,2953,1362176221.0,1,19024
19024,2953,3004,1362176352.0,1,19025
19025,2397,2607,1362177233.0,2,19026
19026,3043,3048,1362177267.0,5,19027
19027,1994,3048,1362177347.0,-8,19028
19028,3048,5201,1362177446.0,8,19029
19029,2397,3048,1362177552.0,-10,19030
19030,3049,3048,1362177894.0,10,19031
19031,3049,5201,1362177943.0,10,19032
19032,3043,3049,1362178081.0,10,19033
19033,1994,3049,1362178100.0,-10,19034
19034,889,2617,1362178121.0,1,19035
19035,3043,3050,1362178270.0,10,19036
19036,3050,5201,1362178317.0,8,19037
19037,1994,3050,1362178482.0,-10,19038
19038,3043,3051,1362178541.0,10,19039
19039,3051,5201,1362178598.0,8,19040
19040,1994,3051,1362178624.0,-10,19041
19041,3043,3052,1362178799.0,8,19042
19042,3052,5201,1362178851.0,8,19043
19043,1994,3052,1362178920.0,-10,19044
19044,3051,3053,1362179257.0,8,19045
19045,3053,5201,1362179326.0,10,19046
19046,2607,2397,1362179364.0,2,19047
19047,1797,2626,1362179365.0,2,19048
19048,889,3054,1362179500.0,1,19049
19049,2397,3053,1362179514.0,-10,19050
19050,3054,889,1362179578.0,3,19051
19051,889,626,1362180163.0,-10,19052
19052,3051,3055,1362180635.0,8,19053
19053,3055,5201,1362180678.0,10,19054
19054,1247,2984,1362180785.0,1,19055
19055,2984,1247,1362180846.0,1,19056
19056,3051,3056,1362180997.0,5,19057
19057,3056,5201,1362181049.0,8,19058
19058,1994,3056,1362181209.0,-10,19059
19059,1994,3055,1362181216.0,-10,19060
19060,2984,2481,1362183259.0,1,19061
19061,2074,3057,1362190319.0,1,19062
19062,3057,2074,1362190366.0,1,19063
19063,2953,2304,1362193178.0,2,19064
19064,2580,1797,1362193746.0,3,19065
19065,1797,2580,1362193788.0,3,19066
19066,2544,5205,1362198225.0,-5,19067
19067,85,5035,1362199048.0,-10,19068
19068,2561,2890,1362207877.0,1,19069
19069,2890,2561,1362209114.0,1,19070
19070,1797,3058,1362241158.0,1,19071
19071,3058,1821,1362244586.0,5,19072
19072,1994,236,1362245551.0,-5,19073
19073,1994,96,1362245560.0,-5,19074
19074,2995,2481,1362245849.0,1,19075
19075,2304,3059,1362257980.0,3,19076
19076,3059,2304,1362258165.0,3,19077
19077,2304,3061,1362260668.0,1,19078
19078,3037,3060,1362262222.0,1,19079
19079,3060,3037,1362262314.0,2,19080
19080,3037,1880,1362263301.0,1,19081
19081,1880,3037,1362263534.0,1,19082
19082,3061,2304,1362263707.0,1,19083
19083,2104,1880,1362264877.0,1,19084
19084,1880,2104,1362264897.0,1,19085
19085,1211,801,1362273679.0,5,19086
19086,1211,75,1362273815.0,3,19087
19087,2961,3062,1362277634.0,3,19088
19088,3062,2961,1362277660.0,4,19089
19089,3063,2481,1362285106.0,1,19090
19090,2365,1615,1362290751.0,1,19091
19091,1610,2397,1362292349.0,1,19092
19092,2397,1610,1362292392.0,1,19093
19093,1771,2392,1362296949.0,1,19094
19094,2481,2590,1362309736.0,2,19095
19095,2544,2589,1362312384.0,6,19096
19096,1700,2481,1362326756.0,2,19097
19097,2481,1700,1362326852.0,2,19098
19098,1821,3058,1362335506.0,1,19099
19099,3064,3061,1362345055.0,1,19100
19100,3061,3064,1362345112.0,1,19101
19101,477,3065,1362345817.0,1,19102
19102,3065,477,1362346211.0,1,19103
19103,2995,1797,1362348434.0,2,19104
19104,1797,2969,1362350018.0,2,19105
19105,2969,1797,1362350100.0,2,19106
19106,1724,3066,1362350468.0,1,19107
19107,3066,1724,1362350568.0,1,19108
19108,2974,3067,1362351405.0,1,19109
19109,3067,2974,1362351617.0,2,19110
19110,1797,2995,1362356383.0,2,19111
19111,3034,3074,1362367928.0,1,19112
19112,1619,3068,1362369853.0,1,19113
19113,3068,1619,1362369932.0,1,19114
19114,3069,2304,1362371883.0,3,19115
19115,3069,2890,1362372877.0,3,19116
19116,2890,3070,1362373111.0,2,19117
19117,2890,2947,1362373143.0,1,19118
19118,2890,3069,1362373177.0,1,19119
19119,1619,3237,1362373584.0,6,19120
19120,3070,2890,1362373616.0,2,19121
19121,16,5206,1362397732.0,1,19122
19122,1966,801,1362403187.0,2,19123
19123,2163,3071,1362406146.0,2,19124
19124,3071,2163,1362407408.0,2,19125
19125,3046,2561,1362409708.0,1,19126
19126,2561,3046,1362409780.0,1,19127
19127,2963,1878,1362414095.0,3,19128
19128,2481,2681,1362414246.0,2,19129
19129,2304,2962,1362415226.0,-10,19130
19130,2544,1430,1362418090.0,3,19131
19131,3004,1224,1362419379.0,1,19132
19132,1224,3004,1362419672.0,1,19133
19133,2678,3077,1362420140.0,1,19134
19134,889,2606,1362422169.0,2,19135
19135,2606,1175,1362422301.0,1,19136
19136,1072,3076,1362424481.0,3,19137
19137,2681,2481,1362424593.0,2,19138
19138,1440,3057,1362425078.0,1,19139
19139,3057,1440,1362425151.0,1,19140
19140,2606,889,1362425399.0,2,19141
19141,3068,2481,1362425669.0,1,19142
19142,3072,3065,1362425838.0,1,19143
19143,3070,3073,1362427070.0,1,19144
19144,3073,3070,1362427093.0,1,19145
19145,3054,1878,1362428219.0,3,19146
19146,1175,2606,1362429505.0,1,19147
19147,3074,3034,1362429990.0,1,19148
19148,2397,1632,1362433197.0,1,19149
19149,3046,2890,1362435381.0,1,19150
19150,2890,3046,1362435395.0,1,19151
19151,1459,1735,1362435646.0,1,19152
19152,1735,1459,1362435732.0,1,19153
19153,3075,1343,1362435946.0,1,19154
19154,2481,1797,1362436117.0,1,19155
19155,3073,3078,1362436566.0,1,19156
19156,3076,1072,1362438993.0,3,19157
19157,3077,2678,1362439431.0,1,19158
19158,1459,2890,1362440696.0,1,19159
19159,2890,1459,1362440745.0,1,19160
19160,3008,2481,1362441520.0,2,19161
19161,2890,510,1362448293.0,1,19162
19162,510,2890,1362448297.0,1,19163
19163,889,2304,1362454964.0,7,19164
19164,2083,3075,1362455009.0,1,19165
19165,2760,3057,1362456381.0,1,19166
19166,3057,2760,1362456430.0,1,19167
19167,3075,2083,1362457353.0,1,19168
19168,2083,3057,1362458113.0,1,19169
19169,3057,2083,1362458205.0,1,19170
19170,2890,2978,1362459397.0,3,19171
19171,2978,2890,1362459588.0,3,19172
19172,3078,3073,1362459911.0,1,19173
19173,3074,3060,1362460584.0,1,19174
19174,3060,3074,1362461254.0,3,19175
19175,1632,2397,1362464207.0,1,19176
19176,3008,16,1362477286.0,2,19177
19177,1930,3083,1362489988.0,3,19178
19178,2986,5035,1362493631.0,-10,19179
19179,2392,1771,1362496799.0,1,19180
19180,2544,2760,1362498220.0,1,19181
19181,2760,2544,1362498241.0,1,19182
19182,1797,2481,1362498383.0,1,19183
19183,2783,1797,1362502181.0,3,19184
19184,1797,2783,1362502207.0,3,19185
19185,16,3079,1362504061.0,1,19186
19186,3079,16,1362505105.0,1,19187
19187,889,2481,1362505364.0,3,19188
19188,2481,889,1362505509.0,3,19189
19189,2392,510,1362505856.0,1,19190
19190,510,3007,1362505919.0,2,19191
19191,510,2392,1362506124.0,1,19192
19192,2974,2585,1362509062.0,1,19193
19193,2585,2974,1362509088.0,1,19194
19194,510,3073,1362510116.0,1,19195
19195,3073,510,1362510180.0,1,19196
19196,3080,2481,1362511277.0,2,19197
19197,889,2974,1362516897.0,1,19198
19198,2974,889,1362516951.0,1,19199
19199,271,2890,1362517883.0,1,19200
19200,2890,271,1362517885.0,1,19201
19201,889,2371,1362518607.0,2,19202
19202,271,2109,1362519705.0,1,19203
19203,2890,2,1362519714.0,10,19204
19204,2109,271,1362519816.0,1,19205
19205,1878,2768,1362520497.0,1,19206
19206,1878,3080,1362520986.0,1,19207
19207,3080,1878,1362521022.0,4,19208
19208,2288,3081,1362521504.0,4,19209
19209,3081,1442,1362521774.0,1,19210
19210,3081,1880,1362521861.0,4,19211
19211,3081,874,1362521908.0,4,19212
19212,251,2507,1362522223.0,-10,19213
19213,3008,3004,1362523751.0,1,19214
19214,2,271,1362524311.0,3,19215
19215,3082,2397,1362527172.0,1,19216
19216,1430,2544,1362530901.0,2,19217
19217,3083,1994,1362531118.0,1,19218
19218,3083,1817,1362531425.0,3,19219
19219,85,1781,1362535238.0,-10,19220
19220,85,1904,1362535318.0,-1,19221
19221,1904,85,1362547248.0,10,19222
19222,485,85,1362547271.0,2,19223
19223,3080,2397,1362550769.0,2,19224
19224,2397,3080,1362551095.0,1,19225
19225,1878,3054,1362551516.0,1,19226
19226,2561,3084,1362552932.0,1,19227
19227,3084,2561,1362553085.0,1,19228
19228,16,2400,1362575420.0,3,19229
19229,1329,1451,1362586519.0,2,19230
19230,1451,1329,1362586547.0,1,19231
19231,1475,2481,1362586970.0,1,19232
19232,2481,3192,1362587353.0,1,19233
19233,889,2938,1362591004.0,2,19234
19234,1797,3085,1362599480.0,2,19235
19235,3085,1797,1362599488.0,3,19236
19236,2718,626,1362601598.0,-1,19237
19237,1451,626,1362605924.0,-10,19238
19238,3086,3036,1362606470.0,2,19239
19239,3036,3086,1362613718.0,1,19240
19240,1976,3087,1362614436.0,1,19241
19241,3060,3089,1362614458.0,2,19242
19242,3065,3088,1362614496.0,1,19243
19243,3087,1976,1362614526.0,1,19244
19244,3088,3065,1362614590.0,1,19245
19245,3089,3060,1362614599.0,2,19246
19246,1195,1744,1362619068.0,1,19247
19247,2304,277,1362620746.0,3,19248
19248,785,2750,1362621416.0,2,19249
19249,3090,2304,1362622206.0,4,19250
19250,2304,3090,1362622466.0,1,19251
19251,3090,1343,1362622476.0,3,19252
19252,1343,3090,1362622605.0,1,19253
19253,1675,2157,1362644887.0,1,19254
19254,2157,1675,1362644939.0,1,19255
19255,3075,2954,1362650486.0,1,19256
19256,2986,1930,1362650852.0,2,19257
19257,16,5207,1362667335.0,1,19258
19258,3060,2104,1362667388.0,5,19259
19259,2104,3060,1362667437.0,5,19260
19260,1329,3091,1362674486.0,1,19261
19261,3091,1329,1362674544.0,1,19262
19262,3004,251,1362678490.0,1,19263
19263,251,3004,1362678546.0,1,19264
19264,2304,3112,1362682765.0,2,19265
19265,2963,1777,1362688524.0,1,19266
19266,1777,2963,1362688635.0,1,19267
19267,2304,3092,1362691584.0,1,19268
19268,3092,2304,1362691850.0,3,19269
19269,386,1878,1362695176.0,1,19270
19270,1878,386,1362696521.0,1,19271
19271,1797,3093,1362700667.0,1,19272
19272,3093,1797,1362700784.0,1,19273
19273,2785,3094,1362703070.0,3,19274
19274,3094,2785,1362703089.0,3,19275
19275,2304,2785,1362703108.0,4,19276
19276,2785,2304,1362703125.0,4,19277
19277,2304,2590,1362703203.0,5,19278
19278,2304,5035,1362703326.0,5,19279
19279,2785,5035,1362703388.0,5,19280
19280,2304,3095,1362703691.0,4,19281
19281,3095,2304,1362703701.0,4,19282
19282,2304,3054,1362703931.0,3,19283
19283,3054,2304,1362704067.0,3,19284
19284,2590,2304,1362704694.0,5,19285
19285,2304,3096,1362711244.0,3,19286
19286,3096,2304,1362711319.0,6,19287
19287,1916,2304,1362711591.0,1,19288
19288,2304,1916,1362711599.0,1,19289
19289,2890,1820,1362711803.0,1,19290
19290,251,2890,1362712461.0,1,19291
19291,251,2954,1362715371.0,1,19292
19292,1777,2397,1362719415.0,5,19293
19293,277,3086,1362720072.0,1,19294
19294,3086,277,1362720282.0,2,19295
19295,2397,1777,1362720760.0,2,19296
19296,16,5208,1362725561.0,1,19297
19297,16,3129,1362725571.0,1,19298
19298,16,5209,1362725597.0,1,19299
19299,16,3104,1362725664.0,1,19300
19300,16,3119,1362725721.0,1,19301
19301,3097,3057,1362729798.0,1,19302
19302,2623,3098,1362735857.0,1,19303
19303,3098,2623,1362735938.0,1,19304
19304,921,5035,1362743087.0,-2,19305
19305,2954,5035,1362743435.0,-10,19306
19306,2954,251,1362743680.0,1,19307
19307,1357,1821,1362753378.0,3,19308
19308,2481,3099,1362754824.0,1,19309
19309,3099,2481,1362754876.0,1,19310
19310,469,3100,1362759565.0,2,19311
19311,3100,469,1362759688.0,2,19312
19312,3078,2304,1362764243.0,10,19313
19313,2304,3078,1362764476.0,5,19314
19314,2304,3101,1362766013.0,1,19315
19315,3101,2304,1362766065.0,1,19316
19316,3065,3102,1362767689.0,1,19317
19317,3102,3065,1362768506.0,1,19318
19318,3057,3103,1362769461.0,3,19319
19319,3103,3057,1362770057.0,3,19320
19320,1994,1147,1362773004.0,-3,19321
19321,3104,16,1362775606.0,1,19322
19322,3105,3057,1362776181.0,1,19323
19323,2397,2853,1362776201.0,2,19324
19324,3057,3105,1362778033.0,3,19325
19325,2304,2646,1362779336.0,3,19326
19326,3030,3106,1362780412.0,6,19327
19327,3106,3030,1362780420.0,6,19328
19328,2304,3046,1362786416.0,1,19329
19329,3046,2304,1362786512.0,1,19330
19330,2304,3107,1362786535.0,1,19331
19331,3107,2304,1362787022.0,1,19332
19332,3065,3072,1362792787.0,2,19333
19333,510,3057,1362794797.0,2,19334
19334,3057,510,1362794805.0,3,19335
19335,3077,16,1362798318.0,1,19336
19336,1211,3108,1362801611.0,2,19337
19337,3108,1211,1362801784.0,2,19338
19338,3108,801,1362801982.0,3,19339
19339,3109,2304,1362803113.0,4,19340
19340,1619,2568,1362808259.0,8,19341
19341,3103,1878,1362813614.0,3,19342
19342,1878,3103,1362813653.0,1,19343
19343,2435,1675,1362814531.0,1,19344
19344,1675,2435,1362814601.0,1,19345
19345,16,3077,1362819645.0,1,19346
19346,16,3229,1362819654.0,1,19347
19347,16,3415,1362819679.0,1,19348
19348,16,5210,1362819686.0,1,19349
19349,16,5211,1362819694.0,1,19350
19350,16,3156,1362819701.0,1,19351
